,ItemID,name,description,colloq,plaintext,into,image,gold,tags,maps,stats,from,depth,inStore,effect,consumed,requiredAlly,stacks,hideFromAll,consumeOnFull,specialRecipe,requiredChampion
129,3074,Ravenous Hydra,<mainText><stats><attention>70</attention> Attack Damage<br><attention>20</attention> Ability Haste<br><attention>12%</attention> Life Steal</stats><br><br><passive>Cleave</passive><br>Attacks deal physical damage to nearby enemies.<br><br><active>ACTIVE</active> (0s)<br><active>Ravenous Crescent</active><br>Deal physical damage to enemies around you that Lifesteals.</mainText>,;,"Melee attacks hit nearby enemies, dealing damage and restoring Health",,"{'full': '3074.png', 'sprite': 'item3.png', 'group': 'item', 'x': 144, 'y': 48, 'w': 48, 'h': 48}","{'base': 100, 'purchasable': True, 'total': 3300, 'sell': 2310}","['Damage', 'LifeSteal', 'CooldownReduction', 'OnHit', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatPhysicalDamageMod': 70, 'PercentLifeStealMod': 0.12}","['3077', '1053', '3133']",3.0,,,,,,,,,
130,3075,Thornmail,"<mainText><stats><attention>350</attention> Health<br><attention>70</attention> Armor</stats><br><br><passive>Thorns</passive><br>When struck by an Attack, deal damage to the attacker and apply 40% <keyword>Grievous Wounds</keyword> if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules><br><br></mainText>",,,,"{'full': '3075.png', 'sprite': 'item3.png', 'group': 'item', 'x': 192, 'y': 48, 'w': 48, 'h': 48}","{'base': 1000, 'purchasable': True, 'total': 2700, 'sell': 1890}","['Health', 'Armor']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 350, 'FlatArmorMod': 70}","['3076', '1011']",3.0,,,,,,,,,
131,3076,Bramble Vest,"<mainText><stats><attention>30</attention> Armor</stats><br><br><passive>Thorns</passive><br>When struck by an Attack, deal damage to the attacker and apply 40% Grievous Wounds if they are a champion.<br><br><rules><status>Grievous Wounds</status> reduces the effectiveness of Healing and Regeneration effects.</rules></mainText>",,,['3075'],"{'full': '3076.png', 'sprite': 'item3.png', 'group': 'item', 'x': 240, 'y': 48, 'w': 48, 'h': 48}","{'base': 200, 'purchasable': True, 'total': 800, 'sell': 560}",['Armor'],"{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatArmorMod': 30},"['1029', '1029']",2.0,,,,,,,,,
132,3077,Tiamat,<mainText><stats><attention>20</attention> Attack Damage</stats><br><br><passive>Cleave</passive><br>Attacks deal physical damage to nearby enemies.<br><br>Item performance differs for melee and ranged users.<br><br><br><active>ACTIVE</active> (0s)<br><active>Crescent</active><br>Deal <physicalDamage>0 physical damage</physicalDamage> to enemies around you.</mainText>,;,Melee attacks hit nearby enemies,"['3074', '3748', '6698', '6631']","{'full': '3077.png', 'sprite': 'item3.png', 'group': 'item', 'x': 288, 'y': 48, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 1200, 'sell': 840}","['Damage', 'OnHit']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatPhysicalDamageMod': 20},"['1036', '1036']",2.0,,,,,,,,,
133,3078,Trinity Force,"<mainText><stats><attention>45</attention> Attack Damage<br><attention>33%</attention> Attack Speed<br><attention>300</attention> Health<br><attention>20</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with  additional physical damage.<br><br><passive>Quicken</passive><br>Basic attacks grant Move Speed.<br><br></mainText>",;triforce;tons of damage,Tons of Damage,['7018'],"{'full': '3078.png', 'sprite': 'item3.png', 'group': 'item', 'x': 336, 'y': 48, 'w': 48, 'h': 48}","{'base': 33, 'purchasable': True, 'total': 3333, 'sell': 2333}","['Health', 'Damage', 'AttackSpeed', 'CooldownReduction', 'OnHit', 'NonbootsMovement', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 300, 'FlatPhysicalDamageMod': 45, 'PercentAttackSpeedMod': 0.33}","['3057', '3044', '3051']",3.0,,"{'Effect1Amount': '25', 'Effect2Amount': '60', 'Effect3Amount': '2', 'Effect4Amount': '1.5', 'Effect5Amount': '1.5'}",,,,,,,
134,3082,Warden's Mail,<mainText><stats><attention>40</attention> Armor</stats><br><br><passive>Rock Solid</passive><br>Reduce incoming damage from Attacks.</mainText>,,,"['3110', '3143']","{'full': '3082.png', 'sprite': 'item3.png', 'group': 'item', 'x': 384, 'y': 48, 'w': 48, 'h': 48}","{'base': 400, 'purchasable': True, 'total': 1000, 'sell': 700}",['Armor'],"{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatArmorMod': 40},"['1029', '1029']",2.0,,,,,,,,,
135,3083,Warmog's Armor,"<mainText><stats><attention>1000</attention> Health<br><attention>5%</attention> Move Speed<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Warmog's Heart</passive><br>If you have at least 1300 bonus Health, restore max Health per second if damage hasn't been taken within 6 seconds.</mainText>",;,Grants massive Health and Health Regen,,"{'full': '3083.png', 'sprite': 'item3.png', 'group': 'item', 'x': 432, 'y': 48, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': True, 'total': 3100, 'sell': 2170}","['Health', 'HealthRegen', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 1000, 'PercentMovementSpeedMod': 0.05}","['1011', '3066', '3801']",3.0,,,,,,,,,
136,3084,Heartsteel,<mainText><stats><attention>900</attention> Health<br><attention>200%</attention> Base Health Regen</stats><br><br><passive>Colossal Consumption</passive> (0s) per target<br>Charge up a powerful attack against a champion over time while near them. The charged attack deals bonus physical damage and grants permanent max Health.<br><br><passive>Goliath</passive><br>Gain increased size based on Total Health. </mainText>,;,Restores Health on kill or assist,['7025'],"{'full': '3084.png', 'sprite': 'item3.png', 'group': 'item', 'x': 0, 'y': 96, 'w': 48, 'h': 48}","{'base': 900, 'purchasable': True, 'total': 3000, 'sell': 2100}","['Health', 'HealthRegen']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatHPPoolMod': 900},"['1011', '3801', '1028']",3.0,,,,,,,,,
137,3085,Runaan's Hurricane,"<mainText><stats><attention>40%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><br><passive>Wind's Fury</passive><br>When Attacking, bolts are fired at up to 2 enemies near the target. Bolts apply On-Hit effects and can Critically Strike.<br><br><rules>Item is for Ranged champions only.</rules></mainText>",;,Ranged attacks fire two bolts at nearby enemies,,"{'full': '3085.png', 'sprite': 'item3.png', 'group': 'item', 'x': 48, 'y': 96, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': True, 'total': 2600, 'sell': 1820}","['CriticalStrike', 'AttackSpeed', 'OnHit', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.4, 'PercentMovementSpeedMod': 0.07}","['3086', '3144']",3.0,,"{'Effect1Amount': '0', 'Effect2Amount': '40', 'Effect3Amount': '2', 'Effect4Amount': '0', 'Effect5Amount': '40', 'Effect6Amount': '1'}",,,,,,,
138,3086,Zeal,<mainText><stats><attention>15%</attention> Attack Speed<br><attention>15%</attention> Critical Strike Chance<br><attention>5%</attention> Move Speed</stats><br><br></mainText>,;,"Slight bonuses to Critical Strike Chance, Move Speed and Attack Speed","['3094', '3046', '3085', '4403', '6671', '6675']","{'full': '3086.png', 'sprite': 'item3.png', 'group': 'item', 'x': 96, 'y': 96, 'w': 48, 'h': 48}","{'base': 200, 'purchasable': True, 'total': 1100, 'sell': 770}","['CriticalStrike', 'AttackSpeed', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatCritChanceMod': 0.15, 'PercentAttackSpeedMod': 0.15, 'PercentMovementSpeedMod': 0.05}","['1018', '1042']",2.0,,,,,,,,,
139,3087,Statikk Shiv,<mainText><stats><attention>55</attention> Attack Damage<br><attention>45%</attention> Attack Speed<br><attention>7%</attention> Move Speed</stats><br><br><passive>Electroshock</passive><br>Your Energized Attack fires a chain lightning that deals magic damage. </mainText>,;,Movement builds charges that release chain lightning on basic attack,,"{'full': '3087.png', 'sprite': 'item3.png', 'group': 'item', 'x': 144, 'y': 96, 'w': 48, 'h': 48}","{'base': 1000, 'purchasable': True, 'total': 2800, 'sell': 1960}","['Damage', 'AttackSpeed', 'OnHit', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatPhysicalDamageMod': 55, 'PercentAttackSpeedMod': 0.45, 'PercentMovementSpeedMod': 0.07}","['3144', '6690']",3.0,,,,,,,,,
140,3089,Rabadon's Deathcap,<mainText><stats><attention>140</attention> Ability Power</stats><br><br><passive>Magical Opus</passive><br>Increases your total <scaleAP>Ability Power by 35%</scaleAP>.</mainText>,;dc;banksys;hat,Massively increases Ability Power,['7003'],"{'full': '3089.png', 'sprite': 'item3.png', 'group': 'item', 'x': 192, 'y': 96, 'w': 48, 'h': 48}","{'base': 1100, 'purchasable': True, 'total': 3600, 'sell': 2520}",['SpellDamage'],"{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatMagicDamageMod': 140},"['1058', '1058']",2.0,,,,,,,,,
141,3091,Wit's End,<mainText><stats><attention>55%</attention> Attack Speed<br><attention>50</attention> Magic Resist<br><attention>20%</attention> Tenacity</stats><br><br><passive>Fray</passive><br>Attacks apply magic damage On-Hit.</mainText>,;,Resist magic damage and claw your way back to life.,,"{'full': '3091.png', 'sprite': 'item3.png', 'group': 'item', 'x': 240, 'y': 96, 'w': 48, 'h': 48}","{'base': 900, 'purchasable': True, 'total': 2800, 'sell': 1960}","['SpellBlock', 'AttackSpeed', 'OnHit', 'Tenacity']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatSpellBlockMod': 50, 'PercentAttackSpeedMod': 0.55}","['1043', '1057', '1042']",3.0,,,,,,,,,
142,3094,Rapid Firecannon,<mainText><stats><attention>35%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance<br><attention>7%</attention> Move Speed</stats><br><br><passive>Sharpshooter</passive><br>Your Energized Attack deals bonus magic damage and gains bonus range.</mainText>,;canon;rapidfire;rfc,Movement builds charges that release a sieging fire attack on release,,"{'full': '3094.png', 'sprite': 'item3.png', 'group': 'item', 'x': 288, 'y': 96, 'w': 48, 'h': 48}","{'base': 600, 'purchasable': True, 'total': 2600, 'sell': 1820}","['CriticalStrike', 'AttackSpeed', 'NonbootsMovement']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatCritChanceMod': 0.25, 'PercentAttackSpeedMod': 0.35, 'PercentMovementSpeedMod': 0.07}","['3086', '3144']",3.0,,,,,,,,,
143,3095,Stormrazor,<mainText><stats><attention>65</attention> Attack Damage<br><attention>0%</attention> Attack Speed<br><attention>25%</attention> Critical Strike Chance</stats><br><br><passive>Bolt</passive><br>Your Energized Attack applies bonus magic damage and grants Move Speed.</mainText>,;Windblade,Tremendously empower other Energized effects.,['7040'],"{'full': '3095.png', 'sprite': 'item3.png', 'group': 'item', 'x': 336, 'y': 96, 'w': 48, 'h': 48}","{'base': 500, 'purchasable': True, 'total': 3200, 'sell': 2240}","['Damage', 'CriticalStrike']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatCritChanceMod': 0.25, 'FlatPhysicalDamageMod': 65}","['6670', '1018', '2015']",3.0,,,,,,,,,
144,3100,Lich Bane,"<mainText><stats><attention>100</attention> Ability Power<br><attention>8%</attention> Move Speed<br><attention>15</attention> Ability Haste</stats><br><br><passive>Spellblade</passive><br>After using an Ability, your next Attack is enhanced with additional magic damage <OnHit>On-Hit</OnHit>.</mainText>",;,Grants a bonus to next attack after spell cast,,"{'full': '3100.png', 'sprite': 'item3.png', 'group': 'item', 'x': 384, 'y': 96, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 3100, 'sell': 2170}","['SpellDamage', 'OnHit', 'NonbootsMovement', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMagicDamageMod': 100, 'PercentMovementSpeedMod': 0.08}","['3057', '3113', '3145']",3.0,,,,,,,,,
145,3102,Banshee's Veil,<mainText><stats><attention>120</attention> Ability Power<br><attention>50</attention> Magic Resist</stats><br><br><passive>Annul</passive><br>Grants a Spell Shield.<br></mainText>,;bv,Periodically blocks enemy abilities,,"{'full': '3102.png', 'sprite': 'item3.png', 'group': 'item', 'x': 432, 'y': 96, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 3100, 'sell': 2170}","['SpellBlock', 'SpellDamage']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatSpellBlockMod': 50, 'FlatMagicDamageMod': 120}","['1058', '4632']",3.0,,"{'Effect1Amount': '30', 'Effect2Amount': '45', 'Effect3Amount': '10', 'Effect4Amount': '-0.1', 'Effect5Amount': '8', 'Effect6Amount': '2'}",,,,,,,
146,3105,Aegis of the Legion,<mainText><stats><attention>30</attention> Armor<br><attention>30</attention> Magic Resist<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,;,Grants Armor and Magic Resistance,"['3193', '3039', '6667', '4403']","{'full': '3105.png', 'sprite': 'item3.png', 'group': 'item', 'x': 0, 'y': 144, 'w': 48, 'h': 48}","{'base': 450, 'purchasable': True, 'total': 1200, 'sell': 840}","['SpellBlock', 'Armor', 'CooldownReduction', 'AbilityHaste']","{'11': False, '12': False, '21': False, '22': False, '30': False}","{'FlatSpellBlockMod': 30, 'FlatArmorMod': 30}","['1033', '1029']",2.0,,,,,,,,,
147,3107,Redemption,<mainText><stats><attention>200</attention> Health<br><attention>15</attention> Ability Haste<br><attention>100%</attention> Base Mana Regen<br><attention>15%</attention> Heal and Shield Power</stats><br><br><active>ACTIVE</active><br><active>Intervention</active><br>Target an area to restore Health to allied champions and deal true damage to enemy champions.</mainText>,;,Activate to heal allies and damage enemies in an area,,"{'full': '3107.png', 'sprite': 'item3.png', 'group': 'item', 'x': 48, 'y': 144, 'w': 48, 'h': 48}","{'base': 700, 'purchasable': True, 'total': 2300, 'sell': 1610}","['Health', 'ManaRegen', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatHPPoolMod': 200},"['3067', '3114']",3.0,,,,,,,,,
148,3108,Fiendish Codex,<mainText><stats><attention>25</attention> Ability Power<br><attention>10</attention> Ability Haste</stats><br><br></mainText>,;,Increases Ability Power and Cooldown Reduction,"['4633', '4636', '4628', '3115', '4629', '4005', '3003', '6616', '3118', '3128', '3137', '3165']","{'full': '3108.png', 'sprite': 'item3.png', 'group': 'item', 'x': 96, 'y': 144, 'w': 48, 'h': 48}","{'base': 250, 'purchasable': True, 'total': 900, 'sell': 630}","['SpellDamage', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}",{'FlatMagicDamageMod': 25},"['1052', '2022']",2.0,,{'Effect1Amount': '-0.1'},,,,,,,
149,3109,Knight's Vow,"<mainText><stats><attention>200</attention> Health<br><attention>40</attention> Armor<br><attention>10</attention> Ability Haste<br><attention>100%</attention> Base Health Regen</stats><br><br><passive>Sacrifice</passive><br>While your <attention>Worthy</attention> ally is nearby, redirect damage they take to you and heal based on the damage dealt by your <attention>Worthy</attention> ally to Champions.<br><br><br><active>ACTIVE</active> (0s)<br><active>Pledge</active><br>Designate an ally as <attention>Worthy</attention>.</mainText>",;,Partner with an ally to protect each other,,"{'full': '3109.png', 'sprite': 'item3.png', 'group': 'item', 'x': 144, 'y': 144, 'w': 48, 'h': 48}","{'base': 300, 'purchasable': True, 'total': 2200, 'sell': 1540}","['Health', 'HealthRegen', 'Armor', 'Aura', 'Active', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatHPPoolMod': 200, 'FlatArmorMod': 40}","['3067', '1031', '1006']",3.0,,,,,,,,,
150,3110,Frozen Heart,"<mainText><stats><attention>65</attention> Armor<br><attention>400</attention> Mana<br><attention>20</attention> Ability Haste</stats><br><br><passive>Winter's Caress</passive><br>Reduce the <attackSpeed>Attack Speed</attackSpeed> of nearby enemies by 20%.<br><br><passive>Rock Solid</passive><br>Reduce incoming damage from Attacks by up to 0, capped at 0% of the Attack's damage.</mainText>",;fh,Massively increases Armor and slows enemy basic attacks,,"{'full': '3110.png', 'sprite': 'item3.png', 'group': 'item', 'x': 192, 'y': 144, 'w': 48, 'h': 48}","{'base': 550, 'purchasable': True, 'total': 2500, 'sell': 1750}","['Armor', 'Mana', 'Aura', 'CooldownReduction', 'AbilityHaste']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatMPPoolMod': 400, 'FlatArmorMod': 65}","['3082', '3024']",3.0,,,,,,,,,
151,3111,Mercury's Treads,<mainText><stats><attention>25</attention> Magic Resist<br><attention>45</attention> Move Speed<br><attention>30%</attention> Tenacity</stats><br><br></mainText>,;,Increases Move Speed and reduces duration of disabling effects,,"{'full': '3111.png', 'sprite': 'item3.png', 'group': 'item', 'x': 240, 'y': 144, 'w': 48, 'h': 48}","{'base': 350, 'purchasable': True, 'total': 1100, 'sell': 770}","['Boots', 'SpellBlock', 'Tenacity']","{'11': True, '12': True, '21': True, '22': False, '30': False}","{'FlatSpellBlockMod': 25, 'FlatMovementSpeedMod': 45}","['1001', '1033']",2.0,,,,,,,,,
152,3112,Guardian's Orb,"<mainText><stats><attention>50</attention> Ability Power<br><attention>150</attention> Health</stats><br><br><br><li><passive>Recovery:</passive> Restores Mana over time. If you can't gain mana, restores Health instead.<li><passive>Legendary:</passive> This item counts as a <rarityLegendary>Legendary</rarityLegendary> item.</mainText>",;,Good starting item for mages,,"{'full': '3112.png', 'sprite': 'item3.png', 'group': 'item', 'x': 288, 'y': 144, 'w': 48, 'h': 48}","{'base': 950, 'purchasable': True, 'total': 950, 'sell': 665}","['Health', 'SpellDamage', 'ManaRegen', 'Lane']","{'11': False, '12': True, '21': False, '22': False, '30': False}","{'FlatHPPoolMod': 150, 'FlatMagicDamageMod': 50}",,,,{'Effect1Amount': '3'},,,,,,,
